sweep,case,arm,flow_n,dt_scale,iteration,residual
stepsize,cp_coupled,pred-ls,8,5,25,1.44265000e+75
stepsize,cp_coupled,pred-ls,8,5,26,4.95707400e+74
stepsize,cp_coupled,pred-ls,8,5,27,1.85653400e+75
stepsize,cp_coupled,pred-ls,8,5,28,2.61963800e+74
stepsize,cp_coupled,pred-ls,8,5,29,7.68734700e+73
stepsize,cp_coupled,pred-ls,8,5,30,2.81612800e+73
stepsize,cp_coupled,pred-ls,8,5,31,7.44966500e+72
stepsize,cp_coupled,pred-ls,8,5,32,9.76012000e+72
stepsize,cp_coupled,pred-ls,8,5,33,1.04080800e+72
stepsize,cp_coupled,pred-ls,8,5,34,3.28804800e+71
stepsize,cp_coupled,pred-ls,8,5,35,2.10005000e+81
stepsize,cp_coupled,pred-ls,8,5,36,1.50579200e+93
stepsize,cp_coupled,pred-ls,8,5,37,5.17403400e+92
stepsize,cp_coupled,pred-ls,8,5,38,1.77784400e+92
stepsize,cp_coupled,pred-ls,8,5,39,6.10883200e+91
stepsize,cp_coupled,pred-ls,8,5,40,2.09904900e+91
stepsize,cp_coupled,pred-ls,8,5,41,7.21251900e+90
stepsize,cp_coupled,pred-ls,8,5,42,2.47828600e+90
stepsize,cp_coupled,pred-ls,8,5,43,8.51561200e+89
stepsize,cp_coupled,pred-ls,8,5,44,2.92604000e+89
stepsize,cp_coupled,pred-ls,8,5,45,1.00541300e+89
stepsize,cp_coupled,pred-ls,8,5,46,3.45469000e+88
stepsize,cp_coupled,pred-ls,8,5,47,1.18706200e+88
stepsize,cp_coupled,pred-ls,8,5,48,4.07885200e+87
stepsize,cp_coupled,pred-ls,8,5,49,1.40153000e+87
stepsize,cp_coupled,pred-ls,8,10,0,5.69480000e+10
stepsize,cp_coupled,pred-ls,8,10,1,1.41899200e+18
stepsize,cp_coupled,pred-ls,8,10,2,2.72522600e+22
stepsize,cp_coupled,pred-ls,8,10,3,2.24945600e+31
stepsize,cp_coupled,pred-ls,8,10,4,4.48499400e+36
stepsize,cp_coupled,pred-ls,8,10,5,3.34576700e+37
stepsize,cp_coupled,pred-ls,8,10,6,8.23264400e+38
stepsize,cp_coupled,pred-ls,8,10,7,1.29702900e+44
stepsize,cp_coupled,pred-ls,8,10,8,1.28175700e+44
stepsize,cp_coupled,pred-ls,8,10,9,1.20930300e+44
stepsize,cp_coupled,pred-ls,8,10,10,3.81119800e+44
stepsize,cp_coupled,pred-ls,8,10,11,3.65920200e+45
stepsize,cp_coupled,pred-ls,8,10,12,4.14233800e+49
stepsize,cp_coupled,pred-ls,8,10,13,2.36444000e+51
stepsize,cp_coupled,pred-ls,8,10,14,1.51161100e+51
stepsize,cp_coupled,pred-ls,8,10,15,5.35216400e+64
stepsize,cp_coupled,pred-ls,8,10,16,9.47681800e+64
stepsize,cp_coupled,pred-ls,8,10,17,1.14790500e+67
stepsize,cp_coupled,pred-ls,8,10,18,2.29135400e+76
stepsize,cp_coupled,pred-ls,8,10,19,2.32846800e+76
stepsize,cp_coupled,pred-ls,8,10,20,1.39391000e+78
stepsize,cp_coupled,pred-ls,8,10,21,4.78959800e+77
stepsize,cp_coupled,pred-ls,8,10,22,1.64574900e+77
stepsize,cp_coupled,pred-ls,8,10,23,5.65493900e+76
stepsize,cp_coupled,pred-ls,8,10,24,1.94308800e+76
stepsize,cp_coupled,pred-ls,8,10,25,1.64043700e+78
stepsize,cp_coupled,pred-ls,8,10,26,5.84597100e+82
stepsize,cp_coupled,pred-ls,8,10,27,2.00872800e+82
stepsize,cp_coupled,pred-ls,8,10,28,6.90216800e+81
stepsize,cp_coupled,pred-ls,8,10,29,2.37164700e+81
stepsize,cp_coupled,pred-ls,8,10,30,8.14918900e+80
stepsize,cp_coupled,pred-ls,8,10,31,3.22070000e+80
stepsize,cp_coupled,pred-ls,8,10,32,4.48644100e+80
stepsize,cp_coupled,pred-ls,8,10,33,5.32865900e+91
stepsize,cp_coupled,pred-ls,8,10,34,1.83097500e+91
stepsize,cp_coupled,pred-ls,8,10,35,6.29139200e+90
stepsize,cp_coupled,pred-ls,8,20,0,2.91573800e+13
stepsize,cp_coupled,pred-ls,8,20,1,3.11833700e+21
stepsize,cp_coupled,pred-ls,8,20,2,5.45967300e+24
stepsize,cp_coupled,pred-ls,8,20,3,3.37160700e+36
stepsize,cp_coupled,pred-ls,8,20,4,1.50361500e+36
stepsize,cp_coupled,pred-ls,8,20,5,2.84638300e+37
stepsize,cp_coupled,pred-ls,8,20,6,2.31061500e+44
stepsize,cp_coupled,pred-ls,8,20,7,5.85339400e+48
stepsize,cp_coupled,pred-ls,8,20,8,1.84266400e+49
stepsize,cp_coupled,pred-ls,8,20,9,1.20250100e+51
stepsize,cp_coupled,pred-ls,8,20,10,1.49131700e+58
stepsize,cp_coupled,pred-ls,8,20,11,7.74868900e+57
stepsize,cp_coupled,pred-ls,8,20,12,2.13896500e+59
stepsize,cp_coupled,pred-ls,8,20,13,3.42461000e+61
stepsize,cp_coupled,pred-ls,8,20,14,1.32787300e+62
stepsize,cp_coupled,pred-ls,8,20,15,6.11071100e+70
stepsize,cp_coupled,pred-ls,8,20,16,7.06447300e+74
stepsize,cp_coupled,pred-ls,8,20,17,1.55244700e+76
stepsize,cp_coupled,pred-ls,8,20,18,8.04263600e+80
stepsize,cp_coupled,pred-ls,8,20,19,1.40818900e+84
stepsize,cp_coupled,pred-ls,8,20,20,4.83866400e+83
stepsize,cp_coupled,pred-ls,8,20,21,1.66260800e+83
stepsize,cp_coupled,pred-ls,8,20,22,5.71286900e+82
stepsize,cp_coupled,pred-ls,8,20,23,1.96299300e+82
stepsize,cp_coupled,pred-ls,8,20,24,6.74501800e+81
stepsize,cp_coupled,pred-ls,8,20,25,3.26954000e+83
stepsize,cp_coupled,pred-ls,8,20,26,4.81043200e+91
stepsize,cp_coupled,pred-ls,8,20,27,1.65290700e+91
stepsize,cp_coupled,pred-ls,8,20,28,7.27989600e+97
stepsize,cp_coupled,pred-ls,8,20,29,2.50143700e+97
stepsize,cp_coupled,pred-ls,8,20,30,8.59516100e+96
stepsize,cp_coupled,pred-ls,8,20,31,2.95337400e+96
stepsize,cp_coupled,pred-ls,8,20,32,1.01480600e+96
stepsize,cp_coupled,pred-ls,8,20,33,3.48696300e+95
stepsize,cp_coupled,pred-ls,8,20,34,1.19815100e+95
stepsize,cp_coupled,pred-ls,8,20,35,4.11695500e+94
stepsize,cp_coupled,pred-ls,8,20,36,1.41462300e+94
stepsize,cp_coupled,pred-ls,8,20,37,4.86076900e+93
stepsize,cp_coupled,pred-ls,8,20,38,1.67020400e+93
stepsize,cp_coupled,pred-ls,8,20,39,5.73896800e+92
stepsize,cp_coupled,pred-ls,8,20,40,1.97196100e+92
stepsize,cp_coupled,pred-ls,8,20,41,6.77583300e+91
stepsize,cp_coupled,pred-ls,8,20,42,2.32823700e+91
stepsize,cp_coupled,pred-ls,8,20,43,8.00002800e+90
stepsize,cp_coupled,pred-ls,8,20,44,2.74888100e+90
stepsize,cp_coupled,pred-ls,8,20,45,9.44540100e+89
stepsize,cp_coupled,pred-ls,8,20,46,3.24552400e+89
stepsize,cp_coupled,pred-ls,8,20,47,1.11519100e+89
stepsize,cp_coupled,pred-ls,8,20,48,3.83189500e+88
stepsize,cp_coupled,pred-ls,8,20,49,1.31667300e+88
stepsize,cp_coupled,nopred+ls,8,1,0,3.52865300e-01
stepsize,cp_coupled,nopred+ls,8,1,1,4.45749500e+02
stepsize,cp_coupled,nopred+ls,8,1,2,1.43431200e+02
stepsize,cp_coupled,nopred+ls,8,1,3,4.43320000e+01
stepsize,cp_coupled,nopred+ls,8,1,4,1.44116500e+01
stepsize,cp_coupled,nopred+ls,8,1,5,3.33421900e+00
stepsize,cp_coupled,nopred+ls,8,1,6,5.06802800e-01
stepsize,cp_coupled,nopred+ls,8,1,7,1.53673900e-01
stepsize,cp_coupled,nopred+ls,8,1,8,6.89112200e-02
stepsize,cp_coupled,nopred+ls,8,1,9,6.54607800e-02
stepsize,cp_coupled,nopred+ls,8,1,10,2.20248900e-02
stepsize,cp_coupled,nopred+ls,8,1,11,3.59377900e-04
stepsize,cp_coupled,nopred+ls,8,1,12,1.44728900e-07
stepsize,cp_coupled,nopred+ls,8,1,13,2.93099800e-14
stepsize,cp_coupled,nopred+ls,8,2,0,3.56461600e-01
stepsize,cp_coupled,nopred+ls,8,2,1,2.27728800e+05
stepsize,cp_coupled,nopred+ls,8,2,2,1.26791800e+05
stepsize,cp_coupled,nopred+ls,8,2,3,1.13247400e+05
stepsize,cp_coupled,nopred+ls,8,2,4,8.75408800e+04
stepsize,cp_coupled,nopred+ls,8,2,5,2.12831900e+06
stepsize,cp_coupled,nopred+ls,8,2,6,5.34048500e+08
stepsize,cp_coupled,nopred+ls,8,2,7,1.31825300e+15
stepsize,cp_coupled,nopred+ls,8,2,8,1.08890400e+22
stepsize,cp_coupled,nopred+ls,8,2,9,1.15741700e+22
stepsize,cp_coupled,nopred+ls,8,2,10,1.06283800e+22
stepsize,cp_coupled,nopred+ls,8,2,11,3.87339800e+21
stepsize,cp_coupled,nopred+ls,8,2,12,1.05872800e+21
stepsize,cp_coupled,nopred+ls,8,2,13,1.13714300e+21
stepsize,cp_coupled,nopred+ls,8,2,14,9.00698400e+20
stepsize,cp_coupled,nopred+ls,8,2,15,6.15322200e+21
stepsize,cp_coupled,nopred+ls,8,2,16,4.11297700e+21
stepsize,cp_coupled,nopred+ls,8,2,17,3.56467500e+21
stepsize,cp_coupled,nopred+ls,8,2,18,2.98711300e+21
stepsize,cp_coupled,nopred+ls,8,2,19,2.23505300e+28
stepsize,cp_coupled,nopred+ls,8,2,20,1.48742000e+28
stepsize,cp_coupled,nopred+ls,8,2,21,1.17220100e+28
stepsize,cp_coupled,nopred+ls,8,2,22,3.81304300e+31
stepsize,cp_coupled,nopred+ls,8,2,23,2.31675700e+31
stepsize,cp_coupled,nopred+ls,8,2,24,2.09971400e+31
stepsize,cp_coupled,nopred+ls,8,2,25,2.99940200e+31
stepsize,cp_coupled,nopred+ls,8,2,26,2.08713500e+31
stepsize,cp_coupled,nopred+ls,8,2,27,1.72888200e+31
stepsize,cp_coupled,nopred+ls,8,2,28,1.39743600e+31
stepsize,cp_coupled,nopred+ls,8,2,29,8.60996600e+31
stepsize,cp_coupled,nopred+ls,8,2,30,7.57194400e+31
stepsize,cp_coupled,nopred+ls,8,2,31,5.42619800e+32
stepsize,cp_coupled,nopred+ls,8,2,32,5.52658800e+32
stepsize,cp_coupled,nopred+ls,8,2,33,4.56305800e+32
stepsize,cp_coupled,nopred+ls,8,2,34,2.67723400e+32
stepsize,cp_coupled,nopred+ls,8,2,35,1.64830300e+32
stepsize,cp_coupled,nopred+ls,8,2,36,1.34992500e+32
stepsize,cp_coupled,nopred+ls,8,2,37,1.13814400e+32
stepsize,cp_coupled,nopred+ls,8,2,38,1.01817000e+32
stepsize,cp_coupled,nopred+ls,8,2,39,9.89309100e+31
stepsize,cp_coupled,nopred+ls,8,2,40,3.06310100e+35
stepsize,cp_coupled,nopred+ls,8,2,41,2.05653400e+35
stepsize,cp_coupled,nopred+ls,8,2,42,1.95138000e+35
stepsize,cp_coupled,nopred+ls,8,2,43,1.74754100e+35
stepsize,cp_coupled,nopred+ls,8,2,44,1.78601400e+35
stepsize,cp_coupled,nopred+ls,8,2,45,1.58814300e+35
stepsize,cp_coupled,nopred+ls,8,2,46,8.33928400e+34
stepsize,cp_coupled,nopred+ls,8,2,47,7.70010300e+34
stepsize,cp_coupled,nopred+ls,8,2,48,7.51095900e+34
stepsize,cp_coupled,nopred+ls,8,2,49,5.84476200e+34
stepsize,cp_coupled,nopred+ls,8,5,0,3.69749400e-01
stepsize,cp_coupled,nopred+ls,8,5,1,8.57826600e+08
stepsize,cp_coupled,nopred+ls,8,5,2,4.02331300e+08
stepsize,cp_coupled,nopred+ls,8,5,3,2.29435800e+08
stepsize,cp_coupled,nopred+ls,8,5,4,3.53649600e+08
stepsize,cp_coupled,nopred+ls,8,5,5,3.30545900e+08
stepsize,cp_coupled,nopred+ls,8,5,6,1.07817000e+08
stepsize,cp_coupled,nopred+ls,8,5,7,6.52883400e+07
stepsize,cp_coupled,nopred+ls,8,5,8,5.99276900e+07
stepsize,cp_coupled,nopred+ls,8,5,9,1.06725800e+13
stepsize,cp_coupled,nopred+ls,8,5,10,1.14800500e+13
stepsize,cp_coupled,nopred+ls,8,5,11,9.04034200e+12
stepsize,cp_coupled,nopred+ls,8,5,12,1.15222700e+13
stepsize,cp_coupled,nopred+ls,8,5,13,1.02704200e+13
stepsize,cp_coupled,nopred+ls,8,5,14,1.50271300e+30
stepsize,cp_coupled,nopred+ls,8,5,15,1.37323300e+30
stepsize,cp_coupled,nopred+ls,8,5,16,3.53569800e+29
stepsize,cp_coupled,nopred+ls,8,5,17,2.20543800e+29
stepsize,cp_coupled,nopred+ls,8,5,18,1.98606800e+29
stepsize,cp_coupled,nopred+ls,8,5,19,2.06231500e+29
stepsize,cp_coupled,nopred+ls,8,5,20,4.36421900e+29
stepsize,cp_coupled,nopred+ls,8,5,21,4.06451400e+29
stepsize,cp_coupled,nopred+ls,8,5,22,2.86249700e+29
stepsize,cp_coupled,nopred+ls,8,5,23,2.23004800e+29
stepsize,cp_coupled,nopred+ls,8,5,24,8.96265400e+28
stepsize,cp_coupled,nopred+ls,8,5,25,9.10969900e+28
stepsize,cp_coupled,nopred+ls,8,5,26,7.94717300e+28
stepsize,cp_coupled,nopred+ls,8,5,27,1.41571800e+29
stepsize,cp_coupled,nopred+ls,8,5,28,1.31887000e+29
stepsize,cp_coupled,nopred+ls,8,5,29,1.19522700e+30
stepsize,cp_coupled,nopred+ls,8,5,30,1.02699100e+30
stepsize,cp_coupled,nopred+ls,8,5,31,8.80970600e+31
stepsize,cp_coupled,nopred+ls,8,5,32,2.22318700e+37
stepsize,cp_coupled,nopred+ls,8,5,33,1.21319100e+37
stepsize,cp_coupled,nopred+ls,8,5,34,1.12065400e+37
stepsize,cp_coupled,nopred+ls,8,5,35,1.02618700e+37
stepsize,cp_coupled,nopred+ls,8,5,36,3.27077600e+40
stepsize,cp_coupled,nopred+ls,8,5,37,1.89570500e+40
stepsize,cp_coupled,nopred+ls,8,5,38,1.28319000e+40
stepsize,cp_coupled,nopred+ls,8,5,39,1.07779100e+40
stepsize,cp_coupled,nopred+ls,8,5,40,7.09507200e+43
stepsize,cp_coupled,nopred+ls,8,5,41,6.97680200e+44
stepsize,cp_coupled,nopred+ls,8,5,42,1.22663200e+45
stepsize,cp_coupled,nopred+ls,8,5,43,1.45824700e+45
stepsize,cp_coupled,nopred+ls,8,5,44,1.00912700e+46
stepsize,cp_coupled,nopred+ls,8,5,45,2.23963300e+46
stepsize,cp_coupled,nopred+ls,8,5,46,2.95728000e+46
stepsize,cp_coupled,nopred+ls,8,5,47,9.33932800e+46
stepsize,cp_coupled,nopred+ls,8,5,48,1.53284700e+46
stepsize,cp_coupled,nopred+ls,8,5,49,9.83931700e+45
stepsize,cp_coupled,nopred+ls,8,10,0,3.99327400e-01
stepsize,cp_coupled,nopred+ls,8,10,1,4.21784700e+11
stepsize,cp_coupled,nopred+ls,8,10,2,1.52292500e+11
stepsize,cp_coupled,nopred+ls,8,10,3,3.47981900e+10
stepsize,cp_coupled,nopred+ls,8,10,4,6.83175500e+15
stepsize,cp_coupled,nopred+ls,8,10,5,2.16608500e+18
stepsize,cp_coupled,nopred+ls,8,10,6,1.60120900e+18
stepsize,cp_coupled,nopred+ls,8,10,7,4.80744200e+18
stepsize,cp_coupled,nopred+ls,8,10,8,1.06425900e+18
stepsize,cp_coupled,nopred+ls,8,10,9,4.76493700e+20
stepsize,cp_coupled,nopred+ls,8,10,10,1.37489000e+21
stepsize,cp_coupled,nopred+ls,8,10,11,8.81732900e+23
stepsize,cp_coupled,nopred+ls,8,10,12,3.52115300e+23
stepsize,cp_coupled,nopred+ls,8,10,13,3.07931600e+23
stepsize,cp_coupled,nopred+ls,8,10,14,1.54679700e+25
stepsize,cp_coupled,nopred+ls,8,10,15,1.47916700e+25
stepsize,cp_coupled,nopred+ls,8,10,16,1.31243100e+25
stepsize,cp_coupled,nopred+ls,8,10,17,6.92814400e+23
stepsize,cp_coupled,nopred+ls,8,10,18,5.53299500e+23
stepsize,cp_coupled,nopred+ls,8,10,19,5.00502900e+25
stepsize,cp_coupled,nopred+ls,8,10,20,5.61584900e+25
stepsize,cp_coupled,nopred+ls,8,10,21,1.49375200e+26
stepsize,cp_coupled,nopred+ls,8,10,22,1.21271700e+26
stepsize,cp_coupled,nopred+ls,8,10,23,6.76831600e+26
stepsize,cp_coupled,nopred+ls,8,10,24,7.55537300e+26
stepsize,cp_coupled,nopred+ls,8,10,25,7.23122500e+26
stepsize,cp_coupled,nopred+ls,8,10,26,6.35584600e+26
stepsize,cp_coupled,nopred+ls,8,10,27,9.96042100e+27
stepsize,cp_coupled,nopred+ls,8,10,28,8.52981200e+27
stepsize,cp_coupled,nopred+ls,8,10,29,7.40594300e+27
stepsize,cp_coupled,nopred+ls,8,10,30,1.00380400e+28
stepsize,cp_coupled,nopred+ls,8,10,31,2.46908800e+28
stepsize,cp_coupled,nopred+ls,8,10,32,3.30343800e+35
stepsize,cp_coupled,nopred+ls,8,10,33,4.20627900e+36
stepsize,cp_coupled,nopred+ls,8,10,34,3.47196100e+36
stepsize,cp_coupled,nopred+ls,8,10,35,1.96303700e+36
stepsize,cp_coupled,nopred+ls,8,10,36,6.87437800e+41
stepsize,cp_coupled,nopred+ls,8,10,37,2.80641800e+41
stepsize,cp_coupled,nopred+ls,8,10,38,3.00963700e+41
stepsize,cp_coupled,nopred+ls,8,10,39,3.95959600e+41
stepsize,cp_coupled,nopred+ls,8,10,40,4.65393200e+41
stepsize,cp_coupled,nopred+ls,8,10,41,1.41845300e+43
stepsize,cp_coupled,nopred+ls,8,10,42,3.24977900e+41
stepsize,cp_coupled,nopred+ls,8,10,43,5.07296700e+40
stepsize,cp_coupled,nopred+ls,8,10,44,1.71932700e+40
stepsize,cp_coupled,nopred+ls,8,10,45,7.65337100e+39
stepsize,cp_coupled,nopred+ls,8,10,46,5.63072300e+39
stepsize,cp_coupled,nopred+ls,8,10,47,6.93353500e+38
stepsize,cp_coupled,nopred+ls,8,10,48,2.34355700e+38
stepsize,cp_coupled,nopred+ls,8,10,49,8.64643400e+37
stepsize,cp_coupled,nopred+ls,8,20,0,4.79630400e-01
stepsize,cp_coupled,nopred+ls,8,20,1,1.87323400e+14
stepsize,cp_coupled,nopred+ls,8,20,2,9.92043200e+13
stepsize,cp_coupled,nopred+ls,8,20,3,8.05301800e+13
stepsize,cp_coupled,nopred+ls,8,20,4,2.39468900e+14
stepsize,cp_coupled,nopred+ls,8,20,5,2.26446400e+14
stepsize,cp_coupled,nopred+ls,8,20,6,2.60163700e+15
stepsize,cp_coupled,nopred+ls,8,20,7,2.43714500e+15
stepsize,cp_coupled,nopred+ls,8,20,8,1.40758900e+15
stepsize,cp_coupled,nopred+ls,8,20,9,2.08480700e+32
stepsize,cp_coupled,nopred+ls,8,20,10,2.00796200e+31
stepsize,cp_coupled,nopred+ls,8,20,11,9.46419700e+32
stepsize,cp_coupled,nopred+ls,8,20,12,3.20576200e+32
stepsize,cp_coupled,nopred+ls,8,20,13,2.89111700e+32
stepsize,cp_coupled,nopred+ls,8,20,14,1.67046400e+32
stepsize,cp_coupled,nopred+ls,8,20,15,2.74540700e+32
stepsize,cp_coupled,nopred+ls,8,20,16,1.61220500e+32
stepsize,cp_coupled,nopred+ls,8,20,17,1.56083700e+32
stepsize,cp_coupled,nopred+ls,8,20,18,1.54943300e+32
stepsize,cp_coupled,nopred+ls,8,20,19,1.71070800e+32
stepsize,cp_coupled,nopred+ls,8,20,20,2.07959500e+32
stepsize,cp_coupled,nopred+ls,8,20,21,2.21416000e+32
stepsize,cp_coupled,nopred+ls,8,20,22,2.02414300e+32
stepsize,cp_coupled,nopred+ls,8,20,23,4.20954000e+33
stepsize,cp_coupled,nopred+ls,8,20,24,1.44137200e+37
stepsize,cp_coupled,nopred+ls,8,20,25,1.11217200e+37
stepsize,cp_coupled,nopred+ls,8,20,26,4.74628200e+39
stepsize,cp_coupled,nopred+ls,8,20,27,2.81029000e+51
stepsize,cp_coupled,nopred+ls,8,20,28,2.16523900e+51
stepsize,cp_coupled,nopred+ls,8,20,29,5.72040900e+51
stepsize,cp_coupled,nopred+ls,8,20,30,2.05020700e+52
stepsize,cp_coupled,nopred+ls,8,20,31,7.61772800e+52
stepsize,cp_coupled,nopred+ls,8,20,32,9.03559000e+51
stepsize,cp_coupled,nopred+ls,8,20,33,3.02186700e+51
stepsize,cp_coupled,nopred+ls,8,20,34,1.98000600e+51
stepsize,cp_coupled,nopred+ls,8,20,35,3.60354300e+51
stepsize,cp_coupled,nopred+ls,8,20,36,2.70757800e+50
stepsize,cp_coupled,nopred+ls,8,20,37,1.02623200e+51
stepsize,cp_coupled,nopred+ls,8,20,38,1.27293700e+51
stepsize,cp_coupled,nopred+ls,8,20,39,1.88515200e+50
stepsize,cp_coupled,nopred+ls,8,20,40,1.62038800e+50
stepsize,cp_coupled,nopred+ls,8,20,41,1.97496700e+50
stepsize,cp_coupled,nopred+ls,8,20,42,5.74779100e+51
stepsize,cp_coupled,nopred+ls,8,20,43,1.07425300e+49
stepsize,cp_coupled,nopred+ls,8,20,44,2.63038300e+48
stepsize,cp_coupled,nopred+ls,8,20,45,2.60342500e+48
stepsize,cp_coupled,nopred+ls,8,20,46,1.39854200e+48
stepsize,cp_coupled,nopred+ls,8,20,47,3.51388800e+47
stepsize,cp_coupled,nopred+ls,8,20,48,1.14681000e+47
stepsize,cp_coupled,nopred+ls,8,20,49,1.34770900e+48
stepsize,cp_coupled,nopred-ls,8,1,0,3.52865300e-01
stepsize,cp_coupled,nopred-ls,8,1,1,5.69162200e+09
stepsize,cp_coupled,nopred-ls,8,1,2,1.44489400e+17
stepsize,cp_coupled,nopred-ls,8,1,3,1.32191100e+34
stepsize,cp_coupled,nopred-ls,8,1,4,1.04168100e+34
stepsize,cp_coupled,nopred-ls,8,1,5,6.69096800e+36
stepsize,cp_coupled,nopred-ls,8,1,6,2.17564000e+49
stepsize,cp_coupled,nopred-ls,8,1,7,4.93540600e+49
stepsize,cp_coupled,nopred-ls,8,1,8,4.34221600e+49
stepsize,cp_coupled,nopred-ls,8,1,9,2.31434600e+49
stepsize,cp_coupled,nopred-ls,8,1,10,3.10067100e+48
stepsize,cp_coupled,nopred-ls,8,1,11,3.86358600e+50
stepsize,cp_coupled,nopred-ls,8,1,12,1.51203000e+52
stepsize,cp_coupled,nopred-ls,8,1,13,3.76730400e+57
stepsize,cp_coupled,nopred-ls,8,1,14,1.46409800e+62
stepsize,cp_coupled,nopred-ls,8,1,15,6.06302500e+61
stepsize,cp_coupled,nopred-ls,8,1,16,1.58065800e+73
stepsize,cp_coupled,nopred-ls,8,1,17,1.84632300e+74
stepsize,cp_coupled,nopred-ls,8,1,18,7.33828700e+73
stepsize,cp_coupled,nopred-ls,8,1,19,5.53608000e+76
stepsize,cp_coupled,nopred-ls,8,1,20,1.87272800e+76
stepsize,cp_coupled,nopred-ls,8,1,21,6.65883000e+75
stepsize,cp_coupled,nopred-ls,8,1,22,2.28803300e+75
stepsize,cp_coupled,nopred-ls,8,1,23,1.43809100e+78
stepsize,cp_coupled,nopred-ls,8,1,24,6.30666000e+77
stepsize,cp_coupled,nopred-ls,8,1,25,2.16702500e+77
stepsize,cp_coupled,nopred-ls,8,1,26,7.44609000e+76
stepsize,cp_coupled,nopred-ls,8,1,27,2.55854300e+76
stepsize,cp_coupled,nopred-ls,8,1,28,8.79138100e+75
stepsize,cp_coupled,nopred-ls,8,1,29,3.02079700e+75
stepsize,cp_coupled,nopred-ls,8,1,30,1.03797300e+75
stepsize,cp_coupled,nopred-ls,8,1,31,3.56656700e+74
stepsize,cp_coupled,nopred-ls,8,1,32,1.22550400e+74
stepsize,cp_coupled,nopred-ls,8,1,33,4.33945300e+85
stepsize,cp_coupled,nopred-ls,8,1,34,2.57961900e+91
stepsize,cp_coupled,nopred-ls,8,1,35,8.86380100e+90
stepsize,cp_coupled,nopred-ls,8,1,36,3.04568100e+90
stepsize,cp_coupled,nopred-ls,8,1,37,1.04652300e+90
stepsize,cp_coupled,nopred-ls,8,1,38,3.59594700e+89
stepsize,cp_coupled,nopred-ls,8,1,39,1.23559900e+89
stepsize,cp_coupled,nopred-ls,8,1,40,4.24563000e+88
stepsize,cp_coupled,nopred-ls,8,1,41,1.45883600e+88
stepsize,cp_coupled,nopred-ls,8,1,42,5.01269100e+87
stepsize,cp_coupled,nopred-ls,8,1,43,1.72240500e+87
stepsize,cp_coupled,nopred-ls,8,1,44,5.91833900e+86
stepsize,cp_coupled,nopred-ls,8,1,45,2.03359400e+86
stepsize,cp_coupled,nopred-ls,8,1,46,6.98761000e+85
stepsize,cp_coupled,nopred-ls,8,1,47,2.40100500e+85
stepsize,cp_coupled,nopred-ls,8,1,48,8.25006800e+84
stepsize,cp_coupled,nopred-ls,8,1,49,2.83479700e+84
stepsize,cp_coupled,nopred-ls,8,2,0,3.56461600e-01
stepsize,cp_coupled,nopred-ls,8,2,1,2.90918400e+12
stepsize,cp_coupled,nopred-ls,8,2,2,3.31912200e+20
stepsize,cp_coupled,nopred-ls,8,2,3,1.22583200e+28
stepsize,cp_coupled,nopred-ls,8,2,4,2.21955400e+36
stepsize,cp_coupled,nopred-ls,8,2,5,4.21877700e+41
stepsize,cp_coupled,nopred-ls,8,2,6,1.35543000e+48
stepsize,cp_coupled,nopred-ls,8,2,7,1.33630700e+48
stepsize,cp_coupled,nopred-ls,8,2,8,4.87314500e+50
stepsize,cp_coupled,nopred-ls,8,2,9,5.13065300e+52
stepsize,cp_coupled,nopred-ls,8,2,10,4.03411500e+53
stepsize,cp_coupled,nopred-ls,8,2,11,5.94664200e+60
stepsize,cp_coupled,nopred-ls,8,2,12,1.12943600e+61
stepsize,cp_coupled,nopred-ls,8,2,13,2.79545700e+74
stepsize,cp_coupled,nopred-ls,8,2,14,9.60544000e+73
stepsize,cp_coupled,nopred-ls,8,2,15,8.59824900e+83
stepsize,cp_coupled,nopred-ls,8,2,16,2.95443500e+83
stepsize,cp_coupled,nopred-ls,8,2,17,1.01517000e+83
stepsize,cp_coupled,nopred-ls,8,2,18,3.48821500e+82
stepsize,cp_coupled,nopred-ls,8,2,19,1.19858200e+82
stepsize,cp_coupled,nopred-ls,8,2,20,4.11843400e+81
stepsize,cp_coupled,nopred-ls,8,2,21,1.41513100e+81
stepsize,cp_coupled,nopred-ls,8,2,22,4.86251500e+80
stepsize,cp_coupled,nopred-ls,8,2,23,2.84175000e+86
stepsize,cp_coupled,nopred-ls,8,2,24,9.76450500e+85
stepsize,cp_coupled,nopred-ls,8,2,25,3.35517100e+85
stepsize,cp_coupled,nopred-ls,8,2,26,1.15286700e+85
stepsize,cp_coupled,nopred-ls,8,2,27,2.70013400e+93
stepsize,cp_coupled,nopred-ls,8,2,28,9.27790000e+92
stepsize,cp_coupled,nopred-ls,8,2,29,3.18796900e+92
stepsize,cp_coupled,nopred-ls,8,2,30,1.09541500e+92
stepsize,cp_coupled,nopred-ls,8,2,31,3.76394200e+91
stepsize,cp_coupled,nopred-ls,8,2,32,1.29332400e+91
stepsize,cp_coupled,nopred-ls,8,2,33,4.44397700e+90
stepsize,cp_coupled,nopred-ls,8,2,34,1.52699000e+90
stepsize,cp_coupled,nopred-ls,8,2,35,5.24687400e+89
stepsize,cp_coupled,nopred-ls,8,2,36,1.80287300e+89
stepsize,cp_coupled,nopred-ls,8,2,37,6.19483200e+88
stepsize,cp_coupled,nopred-ls,8,2,38,2.12859900e+88
